Date,Price
2009-12-14,539331
2009-12-27,537823
2010-01-09,539232
2010-01-22,542897
2010-02-04,546136
2010-02-17,548843
2010-03-02,549304
2010-03-15,550434
2010-03-28,553667
2010-04-10,555786
2010-04-23,560030
2010-05-06,561059
2010-05-19,565198
2010-06-01,565346
2010-06-14,566352
2010-06-27,574750
2010-07-10,575668
2010-07-23,574974
2010-08-05,576312
2010-08-18,578173
2010-08-31,580775
2010-09-13,582812
2010-09-26,583731
2010-10-09,581989
2010-10-22,585853
2010-11-04,589552
2010-11-17,587276
2010-11-30,586617
2010-12-13,593912
2010-12-26,597253
2011-01-08,599127
2011-01-21,601387
2011-02-03,599174
2011-02-16,603985
2011-03-01,607353
2011-03-14,604653
2011-03-27,610003
2011-04-09,610344
2011-04-23,613910
2011-05-06,615761
2011-05-19,617245
2011-06-01,620656
2011-06-14,622983
2011-06-27,625324
2011-07-10,625060
2011-07-23,631776
2011-08-05,631707
2011-08-18,632643
2011-08-31,635107
2011-09-13,635440
2011-09-26,639563
2011-10-09,640068
2011-10-22,641933
2011-11-04,644254
2011-11-17,647618
2011-11-30,645945
2011-12-13,646974
2011-12-26,650381
2012-01-08,649664
2012-01-21,651646
2012-02-03,653235
2012-02-16,655960
2012-02-29,657102
2012-03-13,663619
2012-03-26,664283
2012-04-08,667721
2012-04-21,668021
2012-05-04,666668
2012-05-17,671352
2012-05-30,675246
2012-06-12,675641
2012-06-25,679083
2012-07-08,680954
2012-07-21,678600
2012-08-03,682692
2012-08-16,685818
2012-08-29,692001
2012-09-11,697381
2012-09-25,693241
2012-10-08,694600
2012-10-21,694192
2012-11-03,691761
2012-11-16,697392
2012-11-29,699323
2012-12-12,703086
2012-12-25,702800
2013-01-07,702965
2013-01-20,705132
2013-02-02,706117
2013-02-15,711435
2013-02-28,710554
2013-03-13,717604
2013-03-26,710603
2013-04-08,712331
2013-04-21,717024
2013-05-04,722774
2013-05-17,727785
2013-05-30,729990
2013-06-12,729170
2013-06-25,729304
2013-07-08,729414
2013-07-21,732412
2013-08-03,731839
2013-08-16,732865
2013-08-29,736876
2013-09-11,733804
2013-09-24,741054
2013-10-07,743421
2013-10-20,744929
2013-11-02,748056
2013-11-15,752469
2013-11-28,756260
2013-12-11,756795
2013-12-24,759102
2014-01-06,759831
2014-01-19,760515
2014-02-01,764025
2014-02-15,763985
2014-02-28,767434
2014-03-13,764296
2014-03-26,770511
2014-04-08,778309
2014-04-21,783561
2014-05-04,794208
2014-05-17,792860
2014-05-30,798087
2014-06-12,800450
2014-06-25,802426
2014-07-08,804574
2014-07-21,808914
2014-08-03,812908
2014-08-16,813202
2014-08-29,816632
2014-09-11,818926
2014-09-24,819083
2014-10-07,828497
2014-10-20,829476
2014-11-02,830752
2014-11-15,838623
2014-11-28,841655
2014-12-11,849391
2014-12-24,848974
2015-01-06,847809
2015-01-19,849682
2015-02-01,846643
2015-02-14,852222
2015-02-27,857710
2015-03-12,873462
2015-03-25,874315
2015-04-07,872230
2015-04-20,878386
2015-05-03,878303
2015-05-16,889769
2015-05-29,899104
2015-06-11,900616
2015-06-24,910949
2015-07-07,910221
2015-07-21,912773
2015-08-03,913612
2015-08-16,918902
2015-08-29,919765
2015-09-11,922848
2015-09-24,926949
2015-10-07,930801
2015-10-20,932219
2015-11-02,933476
2015-11-15,934528
2015-11-28,937331
2015-12-11,935537
2015-12-24,937279
2016-01-06,939276
2016-01-19,939291
2016-02-01,943657
2016-02-14,949541
2016-02-27,955503
2016-03-11,954156
2016-03-24,959397
2016-04-06,970491
2016-04-19,974413
2016-05-02,985521
2016-05-15,989264
2016-05-28,998697
2016-06-10,1004223
2016-06-23,1008698
2016-07-06,1017952
2016-07-19,1023165
2016-08-01,1032617
2016-08-14,1041191
2016-08-27,1046505
2016-09-09,1046053
2016-09-22,1053671
2016-10-05,1060064
2016-10-18,1064086
2016-10-31,1065152
2016-11-13,1071330
2016-11-26,1082271
2016-12-09,1086871
2016-12-23,1091086
2017-01-05,1091628
2017-01-18,1094446
2017-01-31,1100439
2017-02-13,1105444
2017-02-26,1113907
2017-03-11,1132706
2017-03-24,1145715
2017-04-06,1160096
2017-04-19,1173480
2017-05-02,1187128
2017-05-15,1205917
2017-05-28,1215909
2017-06-10,1235575
2017-06-23,1247676
2017-07-06,1250207
2017-07-19,1262857
2017-08-01,1270927
2017-08-14,1259183
2017-08-27,1264139
2017-09-09,1278493
2017-09-22,1285629
2017-10-05,1283323
2017-10-18,1271520
2017-10-31,1278337
2017-11-13,1274553
2017-11-26,1253541
2017-12-09,1267592
2017-12-22,1260229
2018-01-04,1263666
2018-01-17,1266887
2018-01-30,1279126
2018-02-12,1271161
2018-02-25,1258761
2018-03-10,1232208
2018-03-23,1222841
2018-04-05,1214612
2018-04-18,1201382
2018-05-01,1192510
2018-05-15,1175907
2018-05-28,1168582
2018-06-10,1164859
2018-06-23,1161915
2018-07-06,1159072
2018-07-19,1160532
2018-08-01,1160371
2018-08-14,1162635
2018-08-27,1168376
2018-09-09,1164793
2018-09-22,1168478
2018-10-05,1171078
2018-10-18,1173271
2018-10-31,1172913
2018-11-13,1180310
2018-11-26,1184990
2018-12-09,1184551
2018-12-22,1182699
2019-01-04,1182419
2019-01-17,1178847
2019-01-30,1178571
2019-02-12,1178737
2019-02-25,1175644
2019-03-10,1176246
2019-03-23,1178377
2019-04-05,1180811
2019-04-18,1179788
2019-05-01,1181337
2019-05-14,1186229
2019-05-27,1196646
2019-06-09,1209868
2019-06-22,1205720
2019-07-05,1212941
2019-07-18,1205880
2019-07-31,1196036
2019-08-13,1193550
2019-08-26,1194254
2019-09-08,1194651
2019-09-21,1194786
2019-10-04,1195366
2019-10-18,1195709
2019-10-31,1198710
2019-11-13,1214587
2019-11-26,1209654
2019-12-09,1209601
2019-12-22,1210517
2020-01-04,1212148
2020-01-17,1219046
2020-01-30,1223283
2020-02-12,1224846
2020-02-25,1235113
2020-03-09,1239414
2020-03-22,1242932
2020-04-04,1237921
2020-04-17,1236750
2020-04-30,1239493
2020-05-13,1238495
2020-05-26,1223497
2020-06-08,1225655
2020-06-21,1241919
2020-07-04,1249270
2020-07-17,1268458
2020-07-30,1289140
2020-08-12,1301976
2020-08-25,1304596
2020-09-07,1310766
2020-09-20,1322052
2020-10-03,1328296
2020-10-16,1320604
2020-10-29,1324465
2020-11-11,1321306
2020-11-24,1331285
2020-12-07,1328409
2020-12-20,1326245
2021-01-02,1330109
2021-01-15,1334078
2021-01-28,1341596
2021-02-10,1346960
2021-02-23,1352301
2021-03-09,1364206
2021-03-22,1372282
2021-04-04,1392864
2021-04-17,1401357
2021-04-30,1406782
2021-05-13,1414186
2021-05-26,1421663
2021-06-08,1433271
2021-06-21,1429349
2021-07-04,1429000
2021-07-17,1433923
2021-07-30,1431702
2021-08-12,1431508
2021-08-25,1436891
2021-09-07,1430109
2021-09-20,1441334
2021-10-03,1449816
2021-10-16,1472391
2021-10-29,1503146
2021-11-11,1513656
2021-11-24,1518153
2021-12-07,1531836
2021-12-20,1540447
2022-01-02,1546086
2022-01-15,1548447
2022-01-28,1554617
2022-02-10,1565254
2022-02-23,1588617
2022-03-08,1592298
2022-03-21,1598465
2022-04-03,1599578
2022-04-16,1613633
2022-04-29,1623035
2022-05-12,1629521
2022-05-25,1631179
2022-06-07,1635592
2022-06-20,1644365
2022-07-03,1652308
2022-07-16,1660677
2022-07-29,1659866
2022-08-12,1663001
2022-08-25,1674095
2022-09-07,1676068
2022-09-20,1680838
2022-10-03,1663028
2022-10-16,1657326
2022-10-29,1646096
2022-11-11,1646056
2022-11-24,1652361
2022-12-07,1650023
2022-12-20,1647895
2023-01-02,1647315
2023-01-15,1644291
2023-01-28,1627727
2023-02-10,1608445
2023-02-23,1590882
2023-03-08,1574763
2023-03-21,1555689
2023-04-03,1551917
2023-04-16,1538611
2023-04-29,1541663
2023-05-12,1547167
2023-05-25,1551812
2023-06-07,1545736
2023-06-20,1543239
2023-07-03,1543304
2023-07-16,1537272
2023-07-29,1549646
2023-08-11,1558992
2023-08-24,1562970
2023-09-06,1565645
2023-09-19,1563580
2023-10-02,1570372
2023-10-15,1574620
2023-10-28,1572464
2023-11-10,1571400
2023-11-23,1571703
2023-12-06,1563005
2023-12-19,1563983
