Date,Price
2009-12-14,275803
2009-12-27,275310
2010-01-09,274785
2010-01-22,275485
2010-02-04,277050
2010-02-17,277853
2010-03-02,278992
2010-03-15,279790
2010-03-28,280550
2010-04-10,281155
2010-04-23,282745
2010-05-06,283915
2010-05-19,285515
2010-06-01,286931
2010-06-14,288053
2010-06-27,289476
2010-07-10,289993
2010-07-23,290395
2010-08-05,291407
2010-08-18,292942
2010-08-31,293097
2010-09-13,293436
2010-09-26,293735
2010-10-09,295456
2010-10-22,295996
2010-11-04,296581
2010-11-17,296983
2010-11-30,297739
2010-12-13,298633
2010-12-26,298900
2011-01-08,298835
2011-01-21,299386
2011-02-03,300068
2011-02-16,300974
2011-03-01,301812
2011-03-14,301666
2011-03-27,303110
2011-04-09,303725
2011-04-23,303882
2011-05-06,303632
2011-05-19,304331
2011-06-01,304629
2011-06-14,305580
2011-06-27,307070
2011-07-10,307528
2011-07-23,307100
2011-08-05,308836
2011-08-18,309804
2011-08-31,310227
2011-09-13,310950
2011-09-26,311147
2011-10-09,311238
2011-10-22,311799
2011-11-04,312548
2011-11-17,313217
2011-11-30,312860
2011-12-13,313205
2011-12-26,313671
2012-01-08,313662
2012-01-21,313409
2012-02-03,313029
2012-02-16,313981
2012-02-29,313757
2012-03-13,315074
2012-03-26,315613
2012-04-08,315932
2012-04-21,316558
2012-05-04,316855
2012-05-17,317278
2012-05-30,318654
2012-06-12,318646
2012-06-25,318063
2012-07-08,318119
2012-07-21,318585
2012-08-03,318954
2012-08-16,318965
2012-08-29,319369
2012-09-11,320670
2012-09-25,321593
2012-10-08,321349
2012-10-21,321418
2012-11-03,321965
2012-11-16,321840
2012-11-29,322723
2012-12-12,323080
2012-12-25,323039
2013-01-07,323109
2013-01-20,323395
2013-02-02,323544
2013-02-15,323511
2013-02-28,323301
2013-03-13,324530
2013-03-26,324281
2013-04-08,324772
2013-04-21,324944
2013-05-04,325823
2013-05-17,328324
2013-05-30,328166
2013-06-12,329537
2013-06-25,328236
2013-07-08,329562
2013-07-21,328841
2013-08-03,328002
2013-08-16,328207
2013-08-29,328778
2013-09-11,328580
2013-09-24,329240
2013-10-07,331013
2013-10-20,332375
2013-11-02,332069
2013-11-15,332657
2013-11-28,332936
2013-12-11,334209
2013-12-24,334568
2014-01-06,335059
2014-01-19,335877
2014-02-01,336196
2014-02-15,336580
2014-02-28,337092
2014-03-13,336920
2014-03-26,337805
2014-04-08,339856
2014-04-21,341484
2014-05-04,342812
2014-05-17,342979
2014-05-30,343838
2014-06-12,344740
2014-06-25,345415
2014-07-08,346845
2014-07-21,347400
2014-08-03,348454
2014-08-16,348458
2014-08-29,348850
2014-09-11,350211
2014-09-24,351059
2014-10-07,351178
2014-10-20,351949
2014-11-02,352885
2014-11-15,354351
2014-11-28,355021
2014-12-11,355892
2014-12-24,357141
2015-01-06,357123
2015-01-19,357521
2015-02-01,357192
2015-02-14,357518
2015-02-27,357718
2015-03-12,359306
2015-03-25,359621
2015-04-07,360411
2015-04-20,361208
2015-05-03,361460
2015-05-16,363397
2015-05-29,365366
2015-06-11,366512
2015-06-24,368037
2015-07-07,367981
2015-07-21,369983
2015-08-03,371035
2015-08-16,373111
2015-08-29,373623
2015-09-11,374456
2015-09-24,375018
2015-10-07,376747
2015-10-20,377226
2015-11-02,378561
2015-11-15,378705
2015-11-28,380502
2015-12-11,381213
2015-12-24,381833
2016-01-06,382036
2016-01-19,382355
2016-02-01,383137
2016-02-14,384346
2016-02-27,387269
2016-03-11,388478
2016-03-24,388861
