Date,Price
2009-12-14,337844
2009-12-27,337798
2010-01-09,338040
2010-01-22,339175
2010-02-04,340700
2010-02-17,341358
2010-03-02,343012
2010-03-15,344485
2010-03-28,344341
2010-04-10,346169
2010-04-23,348285
2010-05-06,349372
2010-05-19,350769
2010-06-01,352447
2010-06-14,354331
2010-06-27,356325
2010-07-10,356753
2010-07-23,356828
2010-08-05,358331
2010-08-18,359662
2010-08-31,361140
2010-09-13,362814
2010-09-26,363609
2010-10-09,363743
2010-10-22,365716
2010-11-04,365173
2010-11-17,366766
2010-11-30,366584
2010-12-13,368030
2010-12-26,368385
2011-01-08,368485
2011-01-21,368966
2011-02-03,369180
2011-02-16,368965
2011-03-01,370203
2011-03-14,371562
2011-03-27,374266
2011-04-09,374710
2011-04-23,376072
2011-05-06,376761
2011-05-19,377009
2011-06-01,378572
2011-06-14,378244
2011-06-27,379630
2011-07-10,381143
2011-07-23,382220
2011-08-05,382153
2011-08-18,382313
2011-08-31,383691
2011-09-13,383857
2011-09-26,384812
2011-10-09,386011
2011-10-22,387150
2011-11-04,388245
2011-11-17,388194
2011-11-30,387444
2011-12-13,389333
2011-12-26,390219
2012-01-08,391104
2012-01-21,391160
2012-02-03,391808
2012-02-16,394394
2012-02-29,393819
2012-03-13,395812
2012-03-26,398167
2012-04-08,400132
2012-04-21,399362
2012-05-04,402035
2012-05-17,404307
2012-05-30,406321
2012-06-12,406984
2012-06-25,407653
2012-07-08,408384
2012-07-21,408228
2012-08-03,408489
2012-08-16,409705
2012-08-29,412094
2012-09-11,414040
2012-09-25,414447
2012-10-08,414359
2012-10-21,416492
2012-11-03,416836
2012-11-16,419160
2012-11-29,420427
2012-12-12,420912
2012-12-25,421029
2013-01-07,420139
2013-01-20,421123
2013-02-02,422002
2013-02-15,422211
2013-02-28,420859
2013-03-13,424427
2013-03-26,423950
2013-04-08,424527
2013-04-21,425078
2013-05-04,427131
2013-05-17,427526
2013-05-30,428356
2013-06-12,428584
2013-06-25,429743
2013-07-08,429441
2013-07-21,430975
2013-08-03,432662
2013-08-16,432252
2013-08-29,433283
2013-09-11,432829
2013-09-24,433946
2013-10-07,436008
2013-10-20,437448
2013-11-02,438008
2013-11-15,439737
2013-11-28,441083
2013-12-11,442410
2013-12-24,444348
2014-01-06,445182
2014-01-19,445381
2014-02-01,445724
2014-02-15,446260
2014-02-28,447870
2014-03-13,448379
2014-03-26,450334
2014-04-08,452935
2014-04-21,455650
2014-05-04,457257
2014-05-17,458304
2014-05-30,462401
2014-06-12,462090
2014-06-25,461952
2014-07-08,463841
2014-07-21,464028
2014-08-03,465074
2014-08-16,465071
2014-08-29,467595
2014-09-11,469038
2014-09-24,470862
2014-10-07,471430
2014-10-20,472602
2014-11-02,474136
2014-11-15,474383
2014-11-28,477138
2014-12-11,476932
2014-12-24,476926
2015-01-06,476540
2015-01-19,477305
2015-02-01,478274
2015-02-14,477889
2015-02-27,478404
2015-03-12,481022
2015-03-25,482047
2015-04-07,483279
2015-04-20,484928
2015-05-03,484934
2015-05-16,487883
2015-05-29,489746
2015-06-11,492279
2015-06-24,493619
2015-07-07,493917
2015-07-21,497262
2015-08-03,499982
2015-08-16,503309
2015-08-29,503379
2015-09-11,504645
2015-09-24,506111
2015-10-07,508280
2015-10-20,509654
2015-11-02,510233
2015-11-15,510824
2015-11-28,513189
2015-12-11,513466
2015-12-24,513919
2016-01-06,514392
2016-01-19,514353
2016-02-01,515086
2016-02-14,518391
2016-02-27,520373
2016-03-11,522959
2016-03-24,525022
2016-04-06,526548
2016-04-19,530570
2016-05-02,534015
2016-05-15,535342
2016-05-28,540183
2016-06-10,545555
2016-06-23,549645
2016-07-06,551844
2016-07-19,555579
2016-08-01,558210
2016-08-14,561665
2016-08-27,565531
2016-09-09,566964
2016-09-22,571096
2016-10-05,574201
2016-10-18,577935
2016-10-31,580798
2016-11-13,584543
2016-11-26,587273
2016-12-09,589951
2016-12-23,593674
2017-01-05,594706
2017-01-18,596812
2017-01-31,601394
2017-02-13,605707
2017-02-26,609116
2017-03-11,615738
2017-03-24,619705
2017-04-06,624980
2017-04-19,629365
2017-05-02,633562
2017-05-15,641931
2017-05-28,647345
2017-06-10,654462
2017-06-23,657962
2017-07-06,661774
2017-07-19,663766
2017-08-01,667106
2017-08-14,669170
2017-08-27,673674
2017-09-09,676767
2017-09-22,679728
2017-10-05,682783
2017-10-18,688469
2017-10-31,692680
2017-11-13,694649
2017-11-26,692543
2017-12-09,692079
2017-12-22,692057
2018-01-04,691849
2018-01-17,693177
2018-01-30,694250
2018-02-12,695453
2018-02-25,692956
2018-03-10,689712
2018-03-23,687587
2018-04-05,687838
2018-04-18,684227
2018-05-01,682501
2018-05-15,679680
2018-05-28,679059
2018-06-10,682907
2018-06-23,685413
2018-07-06,686085
2018-07-19,686977
2018-08-01,686863
2018-08-14,686887
2018-08-27,687237
2018-09-09,687948
2018-09-22,689581
2018-10-05,690839
2018-10-18,691587
2018-10-31,690981
2018-11-13,692335
2018-11-26,695695
2018-12-09,695584
2018-12-22,697135
2019-01-04,698201
2019-01-17,698881
2019-01-30,700374
2019-02-12,700948
2019-02-25,703322
2019-03-10,701415
2019-03-23,702445
2019-04-05,702308
2019-04-18,703147
2019-05-01,704508
2019-05-14,704142
2019-05-27,708201
2019-06-09,709788
2019-06-22,711086
2019-07-05,711615
2019-07-18,711728
2019-07-31,712196
2019-08-13,716066
2019-08-26,716460
2019-09-08,715144
2019-09-21,716803
2019-10-04,717830
2019-10-18,720371
2019-10-31,721017
2019-11-13,724371
2019-11-26,726191
2019-12-09,727071
2019-12-22,725071
2020-01-04,726540
2020-01-17,729152
2020-01-30,729754
2020-02-12,731693
2020-02-25,734824
2020-03-09,738446
2020-03-22,741268
2020-04-04,741888
2020-04-17,743755
2020-04-30,745916
2020-05-13,745403
2020-05-26,744439
2020-06-08,745254
2020-06-21,751153
2020-07-04,754866
2020-07-17,762824
2020-07-30,768497
2020-08-12,772855
2020-08-25,776654
2020-09-07,781354
2020-09-20,782511
2020-10-03,787820
2020-10-16,788892
2020-10-29,790641
2020-11-11,792746
2020-11-24,795340
2020-12-07,797822
2020-12-20,799323
2021-01-02,799672
2021-01-15,800084
2021-01-28,803500
2021-02-10,807321
2021-02-23,809728
2021-03-09,814433
2021-03-22,823411
2021-04-04,830840
2021-04-17,833531
2021-04-30,838699
2021-05-13,841373
2021-05-26,846063
2021-06-08,848438
2021-06-21,849335
2021-07-04,851530
2021-07-17,854640
2021-07-30,855219
2021-08-12,860124
2021-08-25,861692
2021-09-07,861215
2021-09-20,865082
2021-10-03,872270
2021-10-16,879898
2021-10-29,886087
2021-11-11,890825
2021-11-24,895767
2021-12-07,900032
2021-12-20,904253
2022-01-02,907588
2022-01-15,911300
2022-01-28,916372
2022-02-10,922734
2022-02-23,930098
2022-03-08,935177
2022-03-21,940301
2022-04-03,944316
2022-04-16,953271
2022-04-29,958301
2022-05-12,962037
2022-05-25,968703
2022-06-07,972272
2022-06-20,975175
2022-07-03,981061
2022-07-16,985851
2022-07-29,988927
2022-08-12,989767
2022-08-25,993742
2022-09-07,995720
2022-09-20,997530
2022-10-03,999294
2022-10-16,1005841
2022-10-29,1007665
2022-11-11,1009169
2022-11-24,1010996
2022-12-07,1007649
2022-12-20,1008085
2023-01-02,1007190
2023-01-15,1002903
2023-01-28,994088
2023-02-10,979861
2023-02-23,973227
2023-03-08,966232
2023-03-21,956990
2023-04-03,947752
2023-04-16,941517
2023-04-29,948301
2023-05-12,951892
2023-05-25,951412
2023-06-07,950576
2023-06-20,950642
2023-07-03,949429
2023-07-16,951127
2023-07-29,955945
2023-08-11,957257
2023-08-24,960687
2023-09-06,963839
2023-09-19,965686
2023-10-02,965337
2023-10-15,965610
2023-10-28,962313
2023-11-10,962269
2023-11-23,966179
2023-12-06,964692
2023-12-19,965686
