Date,Price
2009-12-14,387966
2009-12-27,387474
2010-01-09,387586
2010-01-22,389308
2010-02-04,389358
2010-02-17,390280
2010-03-02,392633
2010-03-15,394186
2010-03-28,395299
2010-04-10,397612
2010-04-23,399445
2010-05-06,401353
2010-05-19,403190
2010-06-01,404269
2010-06-14,406348
2010-06-27,408523
2010-07-10,409764
2010-07-23,411294
2010-08-05,413253
2010-08-18,414220
2010-08-31,415367
2010-09-13,416394
2010-09-26,418867
2010-10-09,420213
2010-10-22,421522
2010-11-04,422235
2010-11-17,422530
2010-11-30,421487
2010-12-13,423904
2010-12-26,426059
2011-01-08,426514
2011-01-21,428410
2011-02-03,428938
2011-02-16,430222
2011-03-01,430918
2011-03-14,432902
2011-03-27,435459
2011-04-09,434399
2011-04-23,437714
2011-05-06,439597
2011-05-19,440999
2011-06-01,444884
2011-06-14,444865
2011-06-27,445251
2011-07-10,445912
2011-07-23,447959
2011-08-05,448735
2011-08-18,451246
2011-08-31,451556
2011-09-13,453052
2011-09-26,454688
2011-10-09,455121
2011-10-22,456251
2011-11-04,457892
2011-11-17,460120
2011-11-30,460428
2011-12-13,461267
2011-12-26,462045
2012-01-08,462186
2012-01-21,462179
2012-02-03,463245
2012-02-16,465124
2012-02-29,463431
2012-03-13,466142
2012-03-26,467651
2012-04-08,470556
2012-04-21,470301
2012-05-04,472230
2012-05-17,475645
2012-05-30,477656
2012-06-12,478486
2012-06-25,479803
2012-07-08,478944
2012-07-21,479711
2012-08-03,480403
2012-08-16,481107
2012-08-29,483226
2012-09-11,484500
2012-09-25,484391
2012-10-08,485947
2012-10-21,488117
2012-11-03,487771
2012-11-16,489830
2012-11-29,490479
2012-12-12,492432
2012-12-25,493148
2013-01-07,494057
2013-01-20,494631
2013-02-02,495796
2013-02-15,495785
2013-02-28,497348
2013-03-13,498527
2013-03-26,500842
2013-04-08,501314
2013-04-21,502121
2013-05-04,503568
2013-05-17,504126
2013-05-30,506509
2013-06-12,509442
2013-06-25,511698
2013-07-08,514881
2013-07-21,515339
2013-08-03,517952
2013-08-16,518756
2013-08-29,519460
2013-09-11,519820
2013-09-24,522561
2013-10-07,525739
2013-10-20,526324
2013-11-02,526383
2013-11-15,529542
2013-11-28,532149
2013-12-11,533234
2013-12-24,536562
2014-01-06,537143
2014-01-19,538698
2014-02-01,537004
2014-02-15,540161
2014-02-28,543061
2014-03-13,544937
2014-03-26,549215
2014-04-08,551617
2014-04-21,555237
2014-05-04,560888
2014-05-17,564255
2014-05-30,566434
2014-06-12,569630
2014-06-25,572242
2014-07-08,573733
2014-07-21,576497
2014-08-03,578442
2014-08-16,577160
2014-08-29,582121
2014-09-11,584456
2014-09-24,587443
2014-10-07,592661
2014-10-20,594638
2014-11-02,598269
2014-11-15,602473
2014-11-28,605531
2014-12-11,608383
2014-12-24,609650
2015-01-06,609955
2015-01-19,612114
2015-02-01,613983
2015-02-14,616681
2015-02-27,618767
2015-03-12,623603
2015-03-25,626097
2015-04-07,628547
2015-04-20,632239
2015-05-03,634419
2015-05-16,640170
2015-05-29,644741
2015-06-11,648385
2015-06-24,651560
2015-07-07,654677
2015-07-21,658223
2015-08-03,664987
2015-08-16,666616
2015-08-29,666004
2015-09-11,667337
2015-09-24,671056
2015-10-07,673994
2015-10-20,675344
2015-11-02,676281
2015-11-15,676550
2015-11-28,682113
2015-12-11,682008
2015-12-24,684229
2016-01-06,684888
2016-01-19,685336
2016-02-01,685510
2016-02-14,688229
2016-02-27,690705
2016-03-11,692796
2016-03-24,695877
2016-04-06,700891
2016-04-19,708842
2016-05-02,712327
2016-05-15,716619
2016-05-28,718435
2016-06-10,725918
2016-06-23,729090
2016-07-06,734369
2016-07-19,738633
2016-08-01,741198
2016-08-14,746123
2016-08-27,750553
2016-09-09,751314
2016-09-22,755536
2016-10-05,760763
2016-10-18,768474
2016-10-31,770920
2016-11-13,774282
2016-11-26,776805
2016-12-09,778901
2016-12-23,784189
2017-01-05,784463
2017-01-18,785777
2017-01-31,792935
2017-02-13,796159
2017-02-26,802626
2017-03-11,811519
2017-03-24,823375
2017-04-06,833998
2017-04-19,841249
2017-05-02,849544
2017-05-15,865495
2017-05-28,873578
2017-06-10,879098
2017-06-23,883348
2017-07-06,886064
2017-07-19,890504
2017-08-01,892592
2017-08-14,897003
2017-08-27,903694
2017-09-09,910906
2017-09-22,913931
2017-10-05,916941
2017-10-18,919410
2017-10-31,923661
2017-11-13,926655
2017-11-26,923970
2017-12-09,927395
2017-12-22,926442
2018-01-04,927581
2018-01-17,928868
2018-01-30,929867
2018-02-12,931064
2018-02-25,927310
2018-03-10,921382
2018-03-23,916904
2018-04-05,913121
2018-04-18,912075
2018-05-01,909741
2018-05-15,903981
2018-05-28,900698
2018-06-10,902773
2018-06-23,903487
2018-07-06,906967
2018-07-19,907155
2018-08-01,906161
2018-08-14,905636
2018-08-27,903574
2018-09-09,896178
2018-09-22,899946
2018-10-05,899784
2018-10-18,899693
2018-10-31,898828
2018-11-13,901054
2018-11-26,906897
2018-12-09,906598
2018-12-22,908036
2019-01-04,910334
2019-01-17,910657
2019-01-30,914521
2019-02-12,912414
2019-02-25,911180
2019-03-10,913120
2019-03-23,918878
2019-04-05,919778
2019-04-18,922256
2019-05-01,919002
2019-05-14,924834
2019-05-27,929656
2019-06-09,929737
2019-06-22,928731
2019-07-05,932996
2019-07-18,931922
2019-07-31,935167
2019-08-13,936038
2019-08-26,935249
2019-09-08,935165
2019-09-21,942848
2019-10-04,946310
2019-10-18,949418
2019-10-31,952431
2019-11-13,954946
2019-11-26,955855
2019-12-09,961446
2019-12-22,960696
2020-01-04,962406
2020-01-17,960979
2020-01-30,960223
2020-02-12,965025
2020-02-25,971837
