Date,Price
2009-12-14,528639
2009-12-27,527664
2010-01-09,529585
2010-01-22,533648
2010-02-04,537175
2010-02-17,540103
2010-03-02,540878
2010-03-15,542457
2010-03-28,546240
2010-04-10,548868
2010-04-23,553543
2010-05-06,554867
2010-05-19,559275
2010-06-01,559742
2010-06-14,561167
2010-06-27,570113
2010-07-10,571506
2010-07-23,571174
2010-08-05,572755
2010-08-18,574823
2010-08-31,577710
2010-09-13,580084
2010-09-26,581335
2010-10-09,579847
2010-10-22,583983
2010-11-04,587904
2010-11-17,585669
2010-11-30,585075
2010-12-13,592509
2010-12-26,595914
2011-01-08,597822
2011-01-21,600077
2011-02-03,597790
2011-02-16,602535
2011-03-01,605858
2011-03-14,602982
2011-03-27,608251
2011-04-09,608513
2011-04-23,612024
2011-05-06,613843
2011-05-19,615291
2011-06-01,618645
2011-06-14,620941
2011-06-27,623229
2011-07-10,622894
2011-07-23,629674
2011-08-05,629595
2011-08-18,630519
2011-08-31,633016
2011-09-13,633345
2011-09-26,637524
2011-10-09,638043
2011-10-22,639931
2011-11-04,642268
2011-11-17,645598
2011-11-30,643817
2011-12-13,644718
2011-12-26,648037
2012-01-08,647196
2012-01-21,649138
2012-02-03,650634
2012-02-16,653368
2012-02-29,654609
2012-03-13,661258
2012-03-26,662019
2012-04-08,665606
2012-04-21,666050
2012-05-04,664804
2012-05-17,669568
2012-05-30,673549
2012-06-12,674024
2012-06-25,677597
2012-07-08,679574
2012-07-21,677221
2012-08-03,681372
2012-08-16,684575
2012-08-29,690878
2012-09-11,696385
2012-09-25,692256
2012-10-08,693715
2012-10-21,693330
2012-11-03,691004
2012-11-16,696812
2012-11-29,698884
2012-12-12,702820
2012-12-25,702631
2013-01-07,702875
2013-01-20,705115
2013-02-02,706265
2013-02-15,711940
2013-02-28,711343
2013-03-13,718788
2013-03-26,711890
2013-04-08,713839
2013-04-21,718747
2013-05-04,724467
2013-05-17,729502
2013-05-30,731673
2013-06-12,730742
2013-06-25,730838
2013-07-08,730898
2013-07-21,733962
2013-08-03,733537
2013-08-16,734819
2013-08-29,739203
2013-09-11,736399
2013-09-24,744080
2013-10-07,746677
2013-10-20,748359
2013-11-02,751723
2013-11-15,756397
2013-11-28,760498
2013-12-11,761281
2013-12-24,763835
2014-01-06,764756
2014-01-19,765552
2014-02-01,769432
2014-02-15,769758
2014-02-28,773724
2014-03-13,770976
2014-03-26,777743
2014-04-08,786044
2014-04-21,791683
2014-05-04,803141
2014-05-17,802518
2014-05-30,808824
2014-06-12,812235
2014-06-25,815126
2014-07-08,817956
2014-07-21,822814
2014-08-03,827347
2014-08-16,828274
2014-08-29,832469
2014-09-11,835530
2014-09-24,836264
2014-10-07,846487
2014-10-20,847774
2014-11-02,849529
2014-11-15,858378
2014-11-28,862319
2014-12-11,871246
2014-12-24,871541
2015-01-06,870891
2015-01-19,873328
2015-02-01,870624
2015-02-14,877125
2015-02-27,883610
2015-03-12,900789
2015-03-25,902209
2015-04-07,900341
2015-04-20,906944
2015-05-03,907366
2015-05-16,920087
2015-05-29,930742
2015-06-11,933157
2015-06-24,944810
2015-07-07,944577
2015-07-21,947366
2015-08-03,948116
2015-08-16,953629
2015-08-29,954544
2015-09-11,957768
2015-09-24,962042
2015-10-07,966034
2015-10-20,967495
2015-11-02,968787
2015-11-15,969890
2015-11-28,972731
2015-12-11,970815
2015-12-24,972618
2016-01-06,974719
2016-01-19,974724
2016-02-01,979331
2016-02-14,985476
2016-02-27,991696
2016-03-11,990187
2016-03-24,995674
2016-04-06,1007338
2016-04-19,1011300
2016-05-02,1022946
2016-05-15,1026824
2016-05-28,1036707
2016-06-10,1042361
2016-06-23,1046985
2016-07-06,1056670
2016-07-19,1062073
2016-08-01,1072017
2016-08-14,1080973
2016-08-27,1086473
2016-09-09,1085949
2016-09-22,1093897
2016-10-05,1100524
2016-10-18,1104592
2016-10-31,1105626
2016-11-13,1112062
2016-11-26,1123568
2016-12-09,1128358
2016-12-23,1132673
2017-01-05,1133225
2017-01-18,1136139
2017-01-31,1142328
2017-02-13,1147490
2017-02-26,1156281
2017-03-11,1175940
2017-03-24,1189441
2017-04-06,1204388
2017-04-19,1218341
2017-05-02,1232551
2017-05-15,1252101
2017-05-28,1262439
2017-06-10,1283040
2017-06-23,1295718
2017-07-06,1298253
2017-07-19,1311528
2017-08-01,1319988
2017-08-14,1307387
2017-08-27,1312437
2017-09-09,1327451
2017-09-22,1334901
2017-10-05,1332340
2017-10-18,1319696
2017-10-31,1326767
2017-11-13,1322671
2017-11-26,1300441
2017-12-09,1315281
2017-12-22,1307440
2018-01-04,1311065
2018-01-17,1314419
2018-01-30,1327333
2018-02-12,1318847
2018-02-25,1305769
2018-03-10,1277733
2018-03-23,1267906
2018-04-05,1259268
2018-04-18,1245330
2018-05-01,1235973
2018-05-15,1218489
2018-05-28,1210734
2018-06-10,1206704
2018-06-23,1203487
2018-07-06,1200423
2018-07-19,1201949
2018-08-01,1201770
2018-08-14,1204174
2018-08-27,1210254
2018-09-09,1206567
2018-09-22,1210363
2018-10-05,1213098
2018-10-18,1215401
2018-10-31,1215011
2018-11-13,1222768
2018-11-26,1227567
2018-12-09,1227086
2018-12-22,1225079
2019-01-04,1224737
2019-01-17,1220937
2019-01-30,1220558
2019-02-12,1220742
2019-02-25,1217439
2019-03-10,1218081
2019-03-23,1220229
2019-04-05,1222788
2019-04-18,1221613
2019-05-01,1223257
2019-05-14,1228320
2019-05-27,1239247
2019-06-09,1253198
2019-06-22,1248809
2019-07-05,1256372
2019-07-18,1248888
2019-07-31,1238388
2019-08-13,1235671
2019-08-26,1236401
2019-09-08,1236813
2019-09-21,1236822
2019-10-04,1237366
2019-10-18,1237620
2019-10-31,1240746
2019-11-13,1257440
2019-11-26,1252160
2019-12-09,1251988
2019-12-22,1252989
2020-01-04,1254663
2020-01-17,1261943
2020-01-30,1266404
2020-02-12,1267919
2020-02-25,1278582
2020-03-09,1283007
2020-03-22,1286548
2020-04-04,1281220
2020-04-17,1279909
2020-04-30,1282664
2020-05-13,1281638
2020-05-26,1265766
2020-06-08,1267918
2020-06-21,1284856
2020-07-04,1292525
2020-07-17,1312572
2020-07-30,1334250
2020-08-12,1347728
2020-08-25,1350357
2020-09-07,1356814
2020-09-20,1368665
2020-10-03,1375202
2020-10-16,1367008
2020-10-29,1371017
2020-11-11,1367616
2020-11-24,1378074
2020-12-07,1375039
2020-12-20,1372701
2021-01-02,1376793
2021-01-15,1380939
2021-01-28,1388778
2021-02-10,1394291
2021-02-23,1399804
2021-03-09,1412213
2021-03-22,1420558
2021-04-04,1442174
2021-04-17,1451054
2021-04-30,1456608
2021-05-13,1464230
2021-05-26,1471998
2021-06-08,1484250
2021-06-21,1480068
2021-07-04,1479641
2021-07-17,1484769
2021-07-30,1482385
2021-08-12,1482076
2021-08-25,1487686
2021-09-07,1480483
2021-09-20,1492261
2021-10-03,1500940
2021-10-16,1524590
2021-10-29,1556964
2021-11-11,1567841
2021-11-24,1572458
2021-12-07,1586832
2021-12-20,1595798
2022-01-02,1601614
2022-01-15,1603998
2022-01-28,1610295
2022-02-10,1621300
2022-02-23,1645660
2022-03-08,1649398
2022-03-21,1655564
2022-04-03,1656577
2022-04-16,1671109
2022-04-29,1680905
2022-05-12,1687607
2022-05-25,1689213
2022-06-07,1693778
2022-06-20,1703011
2022-07-03,1711260
2022-07-16,1720001
2022-07-29,1719116
2022-08-12,1722397
2022-08-25,1734041
2022-09-07,1736093
2022-09-20,1741171
2022-10-03,1722259
2022-10-16,1716091
2022-10-29,1704169
2022-11-11,1704174
2022-11-24,1710784
2022-12-07,1708376
2022-12-20,1706108
2023-01-02,1705502
2023-01-15,1702404
2023-01-28,1685178
2023-02-10,1665207
2023-02-23,1646881
2023-03-08,1630045
2023-03-21,1610267
2023-04-03,1606609
2023-04-16,1592840
2023-04-29,1596042
2023-05-12,1601915
2023-05-25,1606877
2023-06-07,1600288
2023-06-20,1597541
2023-07-03,1597638
2023-07-16,1591184
2023-07-29,1604173
2023-08-11,1614007
2023-08-24,1618138
2023-09-06,1620931
2023-09-19,1618587
2023-10-02,1625759
2023-10-15,1630182
2023-10-28,1627982
2023-11-10,1626847
2023-11-23,1627166
2023-12-06,1618068
2023-12-19,1619169
