Date,Price
2009-12-14,264611
2009-12-27,264246
2010-01-09,263811
2010-01-22,264541
2010-02-04,266129
2010-02-17,266849
2010-03-02,267809
2010-03-15,268373
2010-03-28,268859
2010-04-10,269183
2010-04-23,270506
2010-05-06,271506
2010-05-19,272851
2010-06-01,273920
2010-06-14,274567
2010-06-27,275374
2010-07-10,275393
2010-07-23,275397
2010-08-05,276087
2010-08-18,277378
2010-08-31,277218
2010-09-13,277161
2010-09-26,277025
2010-10-09,278332
2010-10-22,278495
2010-11-04,278819
2010-11-17,279115
2010-11-30,279722
2010-12-13,280322
2010-12-26,280335
2011-01-08,280061
2011-01-21,280409
2011-02-03,280977
2011-02-16,281802
2011-03-01,282572
2011-03-14,282429
2011-03-27,283748
2011-04-09,284340
2011-04-23,284433
2011-05-06,284162
2011-05-19,284845
2011-06-01,285116
2011-06-14,286071
2011-06-27,287540
2011-07-10,288024
2011-07-23,287576
2011-08-05,289278
2011-08-18,290190
2011-08-31,290568
2011-09-13,291253
2011-09-26,291391
2011-10-09,291463
2011-10-22,291976
2011-11-04,292672
2011-11-17,293310
2011-11-30,293021
2011-12-13,293381
2011-12-26,293847
2012-01-08,293885
2012-01-21,293659
2012-02-03,293282
2012-02-16,294145
2012-02-29,293911
2012-03-13,295080
2012-03-26,295549
2012-04-08,295778
2012-04-21,296370
2012-05-04,296647
2012-05-17,297026
2012-05-30,298361
2012-06-12,298408
2012-06-25,297870
2012-07-08,297968
2012-07-21,298480
2012-08-03,298793
2012-08-16,298696
2012-08-29,298912
2012-09-11,299995
2012-09-25,300799
2012-10-08,300446
2012-10-21,300424
2012-11-03,300937
2012-11-16,300700
2012-11-29,301467
2012-12-12,301698
2012-12-25,301587
2013-01-07,301596
2013-01-20,301807
2013-02-02,301833
2013-02-15,301572
2013-02-28,301124
2013-03-13,301948
2013-03-26,301479
2013-04-08,301710
2013-04-21,301679
2013-05-04,302377
2013-05-17,304619
2013-05-30,304285
2013-06-12,305418
2013-06-25,303995
2013-07-08,305117
2013-07-21,304309
2013-08-03,303381
2013-08-16,303394
2013-08-29,303679
2013-09-11,303262
2013-09-24,303589
2013-10-07,305046
2013-10-20,306193
2013-11-02,305867
2013-11-15,306365
2013-11-28,306577
2013-12-11,307760
