Date,Price
2009-12-14,178449
2009-12-27,178112
2010-01-09,177712
2010-01-22,178116
2010-02-04,179143
2010-02-17,179571
2010-03-02,180121
2010-03-15,180358
2010-03-28,180514
2010-04-10,180556
2010-04-23,181305
2010-05-06,181888
2010-05-19,182773
2010-06-01,183506
2010-06-14,183939
2010-06-27,184452
2010-07-10,184461
2010-07-23,184468
2010-08-05,184935
2010-08-18,185856
2010-08-31,185811
2010-09-13,185860
2010-09-26,185869
2010-10-09,186880
2010-10-22,187059
2010-11-04,187334
2010-11-17,187640
2010-11-30,188215
2010-12-13,188780
2010-12-26,188977
2011-01-08,188977
2011-01-21,189363
2011-02-03,189879
2011-02-16,190490
2011-03-01,191088
2011-03-14,191094
2011-03-27,192083
2011-04-09,192601
2011-04-23,192727
2011-05-06,192579
2011-05-19,193076
2011-06-01,193274
2011-06-14,193979
2011-06-27,195038
2011-07-10,195417
2011-07-23,195104
2011-08-05,196322
2011-08-18,196996
2011-08-31,197310
2011-09-13,197860
2011-09-26,198012
2011-10-09,198132
2011-10-22,198536
2011-11-04,199050
2011-11-17,199535
2011-11-30,199425
2011-12-13,199762
2011-12-26,200169
2012-01-08,200287
2012-01-21,200191
2012-02-03,199975
2012-02-16,200659
2012-02-29,200640
2012-03-13,201586
2012-03-26,202073
2012-04-08,202353
2012-04-21,202890
2012-05-04,203152
2012-05-17,203454
2012-05-30,204468
2012-06-12,204616
2012-06-25,204333
2012-07-08,204502
2012-07-21,204958
2012-08-03,205202
2012-08-16,205143
2012-08-29,205288
2012-09-11,206063
2012-09-25,206703
2012-10-08,206479
2012-10-21,206482
2012-11-03,206866
2012-11-16,206639
2012-11-29,207145
2012-12-12,207252
2012-12-25,207146
2013-01-07,207131
2013-01-20,207253
2013-02-02,207293
2013-02-15,207147
2013-02-28,206919
2013-03-13,207548
2013-03-26,207337
2013-04-08,207567
2013-04-21,207573
2013-05-04,208086
2013-05-17,209738
2013-05-30,209583
2013-06-12,210503
2013-06-25,209586
2013-07-08,210469
2013-07-21,209936
2013-08-03,209283
2013-08-16,209305
2013-08-29,209503
2013-09-11,209246
2013-09-24,209448
2013-10-07,210478
2013-10-20,211300
2013-11-02,211050
2013-11-15,211359
2013-11-28,211466
2013-12-11,212290
2013-12-24,212456
2014-01-06,212762
2014-01-19,213293
2014-02-01,213445
