Date,Price
2009-12-14,297034
2009-12-27,296341
2010-01-09,296094
2010-01-22,297128
2010-02-04,296889
2010-02-17,297403
2010-03-02,298971
2010-03-15,299813
2010-03-28,300235
2010-04-10,301613
2010-04-23,302625
2010-05-06,303841
2010-05-19,304933
2010-06-01,305371
2010-06-14,306479
2010-06-27,307504
2010-07-10,307939
2010-07-23,308714
2010-08-05,309901
2010-08-18,310426
2010-08-31,311080
2010-09-13,311603
2010-09-26,313262
2010-10-09,314088
2010-10-22,314857
2010-11-04,315236
2010-11-17,315418
2010-11-30,314548
2010-12-13,316254
2010-12-26,317824
2011-01-08,318104
2011-01-21,319499
2011-02-03,319908
2011-02-16,320707
2011-03-01,321005
2011-03-14,322340
2011-03-27,323981
2011-04-09,322923
2011-04-23,325236
2011-05-06,326540
2011-05-19,327509
2011-06-01,330340
2011-06-14,330160
2011-06-27,330267
2011-07-10,330637
2011-07-23,332027
2011-08-05,332512
2011-08-18,334284
2011-08-31,334297
2011-09-13,335223
2011-09-26,336207
2011-10-09,336332
2011-10-22,337012
2011-11-04,338146
2011-11-17,339790
2011-11-30,340038
2011-12-13,340642
2011-12-26,341182
2012-01-08,341282
2012-01-21,341241
2012-02-03,342053
2012-02-16,343416
2012-02-29,342088
2012-03-13,344032
2012-03-26,345114
2012-04-08,347231
2012-04-21,346976
2012-05-04,348345
2012-05-17,350714
2012-05-30,351950
2012-06-12,352302
2012-06-25,352989
2012-07-08,352058
2012-07-21,352476
2012-08-03,352822
2012-08-16,353142
2012-08-29,354434
2012-09-11,355043
2012-09-25,354694
2012-10-08,355620
2012-10-21,357070
2012-11-03,356651
2012-11-16,357908
2012-11-29,358065
2012-12-12,359163
2012-12-25,359382
2013-01-07,359798
2013-01-20,359997
2013-02-02,360615
2013-02-15,360214
2013-02-28,360986
2013-03-13,361299
2013-03-26,362676
2013-04-08,362650
2013-04-21,362952
2013-05-04,363616
2013-05-17,363437
2013-05-30,364523
2013-06-12,365972
2013-06-25,366968
2013-07-08,368768
2013-07-21,368695
2013-08-03,370361
2013-08-16,370562
2013-08-29,370551
2013-09-11,370330
2013-09-24,371784
2013-10-07,373684
2013-10-20,373815
2013-11-02,373447
2013-11-15,375148
2013-11-28,376311
2013-12-11,376333
2013-12-24,378031
2014-01-06,377899
2014-01-19,378643
2014-02-01,376925
2014-02-15,378478
2014-02-28,379693
2014-03-13,380186
2014-03-26,382397
2014-04-08,383421
2014-04-21,385531
2014-05-04,388938
2014-05-17,390592
2014-05-30,391167
2014-06-12,392456
2014-06-25,393433
2014-07-08,393803
2014-07-21,395244
2014-08-03,396086
2014-08-16,394528
2014-08-29,397184
2014-09-11,398006
2014-09-24,399402
2014-10-07,402470
2014-10-20,403522
2014-11-02,405695
2014-11-15,408114
2014-11-28,409696
2014-12-11,411123
2014-12-24,411578
2015-01-06,411494
2015-01-19,412725
2015-02-01,413707
2015-02-14,415113
2015-02-27,416046
2015-03-12,418811
2015-03-25,420140
2015-04-07,421557
2015-04-20,423901
2015-05-03,425234
2015-05-16,428886
2015-05-29,431730
2015-06-11,433995
2015-06-24,435935
2015-07-07,437947
2015-07-21,440324
2015-08-03,444911
2015-08-16,445974
2015-08-29,445550
