Date,Price
2009-12-14,474241
2009-12-27,473010
2010-01-09,474634
2010-01-22,478236
2010-02-04,481387
2010-02-17,483926
2010-03-02,483985
2010-03-15,484785
2010-03-28,487806
2010-04-10,489533
2010-04-23,493344
2010-05-06,494038
2010-05-19,497923
2010-06-01,497959
2010-06-14,498856
2010-06-27,507159
2010-07-10,508179
2010-07-23,507543
2010-08-05,508723
2010-08-18,510532
2010-08-31,513297
2010-09-13,515587
2010-09-26,516765
2010-10-09,515247
2010-10-22,519256
2010-11-04,523162
2010-11-17,520926
2010-11-30,520592
2010-12-13,528041
2010-12-26,531677
2011-01-08,533952
2011-01-21,536366
2011-02-03,534243
2011-02-16,538997
2011-03-01,542261
2011-03-14,539388
2011-03-27,544429
2011-04-09,544828
2011-04-23,548166
2011-05-06,549894
2011-05-19,551102
2011-06-01,553997
2011-06-14,556071
2011-06-27,557980
2011-07-10,557329
2011-07-23,563770
2011-08-05,563408
2011-08-18,564002
2011-08-31,566215
2011-09-13,566222
2011-09-26,570026
2011-10-09,570270
2011-10-22,571841
2011-11-04,573874
2011-11-17,577029
2011-11-30,575338
2011-12-13,576123
2011-12-26,579357
2012-01-08,578515
2012-01-21,580479
2012-02-03,581943
2012-02-16,584197
2012-02-29,585306
2012-03-13,591234
2012-03-26,591373
2012-04-08,594274
2012-04-21,594411
2012-05-04,592679
2012-05-17,597089
2012-05-30,600785
2012-06-12,601253
2012-06-25,604803
2012-07-08,606840
2012-07-21,604490
2012-08-03,608557
2012-08-16,611556
2012-08-29,617438
2012-09-11,622518
2012-09-25,618209
2012-10-08,619449
2012-10-21,618725
2012-11-03,616152
2012-11-16,621399
2012-11-29,622952
2012-12-12,626314
2012-12-25,625743
2013-01-07,625696
2013-01-20,627613
2013-02-02,628400
2013-02-15,633680
2013-02-28,632719
2013-03-13,639357
2013-03-26,632150
2013-04-08,633724
2013-04-21,638290
2013-05-04,643726
2013-05-17,648417
2013-05-30,650314
2013-06-12,649047
2013-06-25,648928
2013-07-08,648632
2013-07-21,651483
2013-08-03,650869
2013-08-16,652168
2013-08-29,656463
2013-09-11,653860
2013-09-24,661280
2013-10-07,663548
2013-10-20,665073
2013-11-02,668180
2013-11-15,672218
2013-11-28,675700
2013-12-11,675933
2013-12-24,677835
2014-01-06,678391
2014-01-19,678859
2014-02-01,682179
2014-02-15,681441
2014-02-28,684077
2014-03-13,680258
2014-03-26,685539
2014-04-08,692505
2014-04-21,696966
2014-05-04,706684
2014-05-17,704520
2014-05-30,708662
2014-06-12,710091
2014-06-25,711250
2014-07-08,712626
2014-07-21,716487
2014-08-03,720211
2014-08-16,720606
2014-08-29,723555
2014-09-11,725535
2014-09-24,725354
2014-10-07,734363
2014-10-20,735039
2014-11-02,735696
2014-11-15,742823
2014-11-28,745057
2014-12-11,752115
2014-12-24,751180
2015-01-06,749762
2015-01-19,751207
2015-02-01,747737
2015-02-14,752671
2015-02-27,757427
2015-03-12,771933
2015-03-25,772090
2015-04-07,769419
2015-04-20,774744
2015-05-03,773788
