Date,Price
2009-12-14,281730
2009-12-27,281638
2010-01-09,281633
2010-01-22,282305
2010-02-04,283483
2010-02-17,283893
2010-03-02,285260
2010-03-15,286366
2010-03-28,285666
2010-04-10,286963
2010-04-23,288438
2010-05-06,289155
2010-05-19,290047
2010-06-01,291534
2010-06-14,293104
2010-06-27,294304
2010-07-10,294454
2010-07-23,294371
2010-08-05,295591
2010-08-18,296606
2010-08-31,297809
2010-09-13,299225
2010-09-26,299775
2010-10-09,299830
2010-10-22,301500
2010-11-04,300729
2010-11-17,302597
2010-11-30,302710
2010-12-13,303923
2010-12-26,304347
2011-01-08,304676
2011-01-21,305225
2011-02-03,305716
2011-02-16,304950
2011-03-01,305624
2011-03-14,306665
2011-03-27,308482
2011-04-09,308552
2011-04-23,309285
2011-05-06,309776
2011-05-19,310067
2011-06-01,311542
2011-06-14,311353
2011-06-27,312831
2011-07-10,314577
2011-07-23,315413
2011-08-05,315366
2011-08-18,315406
2011-08-31,316700
2011-09-13,316820
2011-09-26,317519
2011-10-09,318705
2011-10-22,319694
2011-11-04,320566
2011-11-17,320338
2011-11-30,319857
2011-12-13,321852
2011-12-26,322704
2012-01-08,323818
2012-01-21,323924
2012-02-03,324276
2012-02-16,326168
2012-02-29,325023
2012-03-13,325837
2012-03-26,327475
2012-04-08,328648
2012-04-21,327540
2012-05-04,330262
2012-05-17,332045
2012-05-30,333570
2012-06-12,334004
2012-06-25,334256
2012-07-08,334739
2012-07-21,334537
2012-08-03,334147
2012-08-16,334745
2012-08-29,336142
2012-09-11,337096
2012-09-25,337159
2012-10-08,336579
2012-10-21,338406
2012-11-03,338917
2012-11-16,340862
2012-11-29,341999
2012-12-12,342251
2012-12-25,342455
2013-01-07,341629
2013-01-20,342542
2013-02-02,343460
2013-02-15,343501
2013-02-28,342306
2013-03-13,345507
2013-03-26,345485
2013-04-08,346045
2013-04-21,346363
2013-05-04,347933
2013-05-17,347937
2013-05-30,348599
2013-06-12,348776
2013-06-25,350002
2013-07-08,349631
2013-07-21,351142
2013-08-03,352789
2013-08-16,352229
2013-08-29,352903
2013-09-11,352548
2013-09-24,353059
2013-10-07,354736
2013-10-20,355980
2013-11-02,356258
2013-11-15,357390
2013-11-28,358168
2013-12-11,359115
2013-12-24,360553
2014-01-06,361152
2014-01-19,361164
2014-02-01,361193
2014-02-15,361289
2014-02-28,362198
2014-03-13,362431
2014-03-26,363473
2014-04-08,365170
2014-04-21,367454
2014-05-04,368419
2014-05-17,369657
2014-05-30,373531
2014-06-12,373109
2014-06-25,372823
2014-07-08,374468
2014-07-21,374211
2014-08-03,375073
2014-08-16,375311
2014-08-29,377609
2014-09-11,378938
2014-09-24,380711
2014-10-07,380644
2014-10-20,381725
2014-11-02,383313
2014-11-15,383336
2014-11-28,386247
2014-12-11,385971
2014-12-24,386307
2015-01-06,386291
2015-01-19,387169
2015-02-01,388825
2015-02-14,388801
2015-02-27,389832
2015-03-12,392223
2015-03-25,393855
2015-04-07,395628
2015-04-20,397266
2015-05-03,397601
2015-05-16,400132
2015-05-29,401749
2015-06-11,404480
2015-06-24,405404
