Date,Price
2009-12-14,214299
2009-12-27,214010
2010-01-09,213509
2010-01-22,213991
2010-02-04,215381
2010-02-17,215959
2010-03-02,216774
2010-03-15,217185
2010-03-28,217478
2010-04-10,217575
2010-04-23,218577
2010-05-06,219444
2010-05-19,220592
2010-06-01,221694
2010-06-14,222339
2010-06-27,222847
2010-07-10,222958
2010-07-23,223103
2010-08-05,223760
2010-08-18,225009
2010-08-31,224829
2010-09-13,224790
2010-09-26,224711
2010-10-09,226189
2010-10-22,226261
2010-11-04,226553
2010-11-17,226975
2010-11-30,227720
2010-12-13,228001
2010-12-26,227903
2011-01-08,227637
2011-01-21,227908
2011-02-03,228610
2011-02-16,229233
2011-03-01,229815
2011-03-14,229684
2011-03-27,230605
2011-04-09,231181
2011-04-23,231015
2011-05-06,230636
2011-05-19,231220
2011-06-01,231198
2011-06-14,232025
2011-06-27,233291
2011-07-10,233697
2011-07-23,232916
2011-08-05,234602
2011-08-18,235542
2011-08-31,235974
2011-09-13,236817
2011-09-26,236962
2011-10-09,237197
2011-10-22,237755
2011-11-04,238428
2011-11-17,239057
2011-11-30,239100
2011-12-13,239629
2011-12-26,240206
2012-01-08,240516
2012-01-21,240435
2012-02-03,240128
2012-02-16,240951
2012-02-29,240989
2012-03-13,242041
2012-03-26,242660
2012-04-08,242868
2012-04-21,243682
2012-05-04,244019
2012-05-17,244132
2012-05-30,245287
2012-06-12,245376
2012-06-25,244741
2012-07-08,244865
2012-07-21,245546
2012-08-03,245728
2012-08-16,245464
2012-08-29,245291
2012-09-11,246039
2012-09-25,246978
2012-10-08,246513
2012-10-21,246398
2012-11-03,247061
2012-11-16,246531
2012-11-29,247224
2012-12-12,247283
2012-12-25,247213
2013-01-07,247266
2013-01-20,247404
2013-02-02,247472
2013-02-15,247209
2013-02-28,247052
2013-03-13,247762
2013-03-26,247802
2013-04-08,248179
2013-04-21,248112
2013-05-04,248621
2013-05-17,250798
2013-05-30,250459
2013-06-12,251729
2013-06-25,250375
2013-07-08,251571
2013-07-21,250709
2013-08-03,249724
2013-08-16,249709
2013-08-29,249800
2013-09-11,249514
2013-09-24,249450
2013-10-07,250697
2013-10-20,251770
2013-11-02,251298
2013-11-15,251448
2013-11-28,251333
2013-12-11,252361
2013-12-24,252346
2014-01-06,252687
2014-01-19,253360
2014-02-01,253494
2014-02-15,253619
2014-02-28,253642
2014-03-13,253373
2014-03-26,253571
2014-04-08,254897
2014-04-21,255947
2014-05-04,256479
2014-05-17,256538
2014-05-30,256883
2014-06-12,257493
2014-06-25,257931
2014-07-08,259077
2014-07-21,259322
2014-08-03,260014
2014-08-16,259985
2014-08-29,259868
2014-09-11,260833
2014-09-24,261393
2014-10-07,260839
2014-10-20,261412
2014-11-02,262052
2014-11-15,262881
2014-11-28,263118
2014-12-11,263420
2014-12-24,264511
2015-01-06,264511
2015-01-19,264752
2015-02-01,264645
2015-02-14,264819
2015-02-27,264899
2015-03-12,265681
2015-03-25,266027
2015-04-07,266905
2015-04-20,267300
2015-05-03,267515
2015-05-16,268606
2015-05-29,269891
2015-06-11,270756
2015-06-24,271637
2015-07-07,271553
2015-07-21,273141
2015-08-03,273806
2015-08-16,275378
2015-08-29,275840
2015-09-11,276409
2015-09-24,276596
2015-10-07,277901
2015-10-20,278206
2015-11-02,279365
2015-11-15,279427
2015-11-28,280754
2015-12-11,281501
2015-12-24,281927
2016-01-06,281994
2016-01-19,282282
2016-02-01,282798
2016-02-14,283491
2016-02-27,285850
2016-03-11,286908
2016-03-24,286877
2016-04-06,287277
2016-04-19,289261
2016-05-02,291336
2016-05-15,292197
2016-05-28,293775
2016-06-10,295588
2016-06-23,296887
2016-07-06,298195
2016-07-19,299131
2016-08-01,299447
2016-08-14,300584
2016-08-27,301865
2016-09-09,302792
2016-09-22,303612
2016-10-05,305887
2016-10-18,308249
2016-10-31,309669
2016-11-13,310704
2016-11-26,311980
2016-12-09,313241
2016-12-23,315149
2017-01-05,315432
2017-01-18,316995
2017-01-31,317318
2017-02-13,319828
2017-02-26,322552
2017-03-11,326082
2017-03-24,330492
2017-04-06,335385
2017-04-19,339957
2017-05-02,345226
2017-05-15,347507
2017-05-28,351750
2017-06-10,356254
2017-06-23,358929
2017-07-06,362476
2017-07-19,365345
2017-08-01,366555
2017-08-14,370385
2017-08-27,373440
2017-09-09,377228
2017-09-22,379187
2017-10-05,381247
2017-10-18,382571
2017-10-31,385017
2017-11-13,386133
2017-11-26,387343
2017-12-09,388185
2017-12-22,391141
2018-01-04,391466
2018-01-17,392938
2018-01-30,394846
2018-02-12,395481
2018-02-25,396537
2018-03-10,397314
2018-03-23,396525
2018-04-05,394352
2018-04-18,392906
2018-05-01,393331
2018-05-15,393346
2018-05-28,395916
2018-06-10,396149
2018-06-23,399283
2018-07-06,398946
2018-07-19,399337
2018-08-01,400777
2018-08-14,400936
2018-08-27,402622
2018-09-09,401522
2018-09-22,403683
2018-10-05,404034
2018-10-18,404841
2018-10-31,406693
2018-11-13,408807
2018-11-26,410988
2018-12-09,412243
2018-12-22,412439
2019-01-04,412489
2019-01-17,412419
2019-01-30,413290
2019-02-12,414055
2019-02-25,414652
2019-03-10,414341
2019-03-23,415419
2019-04-05,416054
2019-04-18,418786
2019-05-01,420238
2019-05-14,423054
2019-05-27,422781
2019-06-09,425337
2019-06-22,424609
2019-07-05,426216
2019-07-18,426929
2019-07-31,427822
2019-08-13,428909
2019-08-26,430158
2019-09-08,431809
2019-09-21,432218
2019-10-04,432870
2019-10-18,434774
2019-10-31,435134
2019-11-13,438544
2019-11-26,439370
2019-12-09,441054
2019-12-22,441480
2020-01-04,442136
2020-01-17,443111
2020-01-30,445136
2020-02-12,448099
2020-02-25,453233
2020-03-09,457126
2020-03-22,459102
2020-04-04,459663
2020-04-17,459722
2020-04-30,460192
2020-05-13,460460
2020-05-26,460622
2020-06-08,463815
2020-06-21,466002
2020-07-04,466329
2020-07-17,469765
2020-07-30,471239
2020-08-12,472142
2020-08-25,473708
2020-09-07,473681
