Date,Price
2009-12-14,243809
2009-12-27,243470
2010-01-09,243157
2010-01-22,243906
2010-02-04,245336
2010-02-17,246086
2010-03-02,247116
2010-03-15,247882
2010-03-28,248646
2010-04-10,249297
2010-04-23,250788
2010-05-06,251860
2010-05-19,253250
2010-06-01,254358
2010-06-14,255211
2010-06-27,256396
2010-07-10,256712
2010-07-23,256936
2010-08-05,257742
2010-08-18,259010
2010-08-31,259104
2010-09-13,259324
2010-09-26,259488
2010-10-09,260796
2010-10-22,261221
2010-11-04,261682
2010-11-17,261853
2010-11-30,262240
2010-12-13,262825
2010-12-26,262802
2011-01-08,262486
2011-01-21,262759
2011-02-03,263138
2011-02-16,263987
2011-03-01,264794
2011-03-14,264742
2011-03-27,266133
2011-04-09,266715
2011-04-23,266990
2011-05-06,266852
2011-05-19,267429
2011-06-01,267723
2011-06-14,268485
2011-06-27,269709
2011-07-10,270052
2011-07-23,269767
2011-08-05,271190
2011-08-18,272139
2011-08-31,272704
2011-09-13,273540
2011-09-26,274008
2011-10-09,274311
2011-10-22,274975
2011-11-04,275756
2011-11-17,276486
2011-11-30,276327
2011-12-13,276851
2011-12-26,277504
2012-01-08,277677
2012-01-21,277620
2012-02-03,277435
2012-02-16,278473
2012-02-29,278522
2012-03-13,280036
2012-03-26,280825
2012-04-08,281426
2012-04-21,282132
2012-05-04,282497
2012-05-17,283062
2012-05-30,284460
2012-06-12,284660
2012-06-25,284414
2012-07-08,284645
2012-07-21,285138
2012-08-03,285562
2012-08-16,285626
2012-08-29,286082
2012-09-11,287280
2012-09-25,288024
2012-10-08,287839
2012-10-21,287915
2012-11-03,288263
2012-11-16,288097
2012-11-29,288679
2012-12-12,288813
2012-12-25,288557
2013-01-07,288432
2013-01-20,288574
2013-02-02,288592
2013-02-15,288410
2013-02-28,287942
2013-03-13,288775
2013-03-26,288192
2013-04-08,288378
2013-04-21,288405
2013-05-04,289166
2013-05-17,291258
2013-05-30,291090
2013-06-12,292159
2013-06-25,291006
2013-07-08,292064
2013-07-21,291454
2013-08-03,290620
2013-08-16,290568
2013-08-29,290804
2013-09-11,290272
2013-09-24,290637
2013-10-07,291937
2013-10-20,292931
2013-11-02,292620
2013-11-15,293050
2013-11-28,293171
2013-12-11,294043
2013-12-24,294221
2014-01-06,294492
2014-01-19,295073
2014-02-01,295220
2014-02-15,295341
2014-02-28,295586
2014-03-13,295155
2014-03-26,295775
2014-04-08,297414
2014-04-21,298770
2014-05-04,300009
2014-05-17,300095
2014-05-30,300831
2014-06-12,301533
2014-06-25,302048
2014-07-08,303205
2014-07-21,303677
2014-08-03,304504
2014-08-16,304345
2014-08-29,304594
2014-09-11,305578
2014-09-24,306146
2014-10-07,306296
2014-10-20,306891
2014-11-02,307652
2014-11-15,308904
2014-11-28,309440
2014-12-11,310171
2014-12-24,311098
2015-01-06,310996
2015-01-19,311329
2015-02-01,311002
2015-02-14,311301
